team_url
https://www.hltv.org/team/9565/vitality
https://www.hltv.org/team/4608/natus-vincere
https://www.hltv.org/team/8297/furia
https://www.hltv.org/team/11283/falcons
https://www.hltv.org/team/7020/spirit
https://www.hltv.org/team/11861/aurora
https://www.hltv.org/team/12467/parivision
https://www.hltv.org/team/6248/the-mongolz
https://www.hltv.org/team/6665/astralis
https://www.hltv.org/team/13286/fut
https://www.hltv.org/team/4494/mouz
https://www.hltv.org/team/5995/g2
https://www.hltv.org/team/6667/faze
https://www.hltv.org/team/9928/gamerlegion
https://www.hltv.org/team/4914/3dmax
https://www.hltv.org/team/9996/9z
https://www.hltv.org/team/11241/b8
https://www.hltv.org/team/12468/legacy
https://www.hltv.org/team/11811/monte
https://www.hltv.org/team/7175/heroic
https://www.hltv.org/team/12376/m80
https://www.hltv.org/team/12394/betboom
https://www.hltv.org/team/4863/tyloo
https://www.hltv.org/team/5973/liquid
https://www.hltv.org/team/12474/alliance
https://www.hltv.org/team/9215/mibr
https://www.hltv.org/team/6673/nrg
https://www.hltv.org/team/13404/gentle-mates
https://www.hltv.org/team/11737/eyeballers
https://www.hltv.org/team/7532/big
https://www.hltv.org/team/10577/sinners
https://www.hltv.org/team/4773/pain
https://www.hltv.org/team/11581/hotu
https://www.hltv.org/team/4411/ninjas-in-pyjamas
https://www.hltv.org/team/12426/passion-ua
https://www.hltv.org/team/12144/bestia
https://www.hltv.org/team/13679/fokus
https://www.hltv.org/team/11712/sashi
https://www.hltv.org/team/13117/inner-circle
https://www.hltv.org/team/13592/magic
https://www.hltv.org/team/12257/wildcard
https://www.hltv.org/team/4991/fnatic
https://www.hltv.org/team/11571/gaimin-gladiators
https://www.hltv.org/team/13808/walczaki
https://www.hltv.org/team/12878/bcgame
https://www.hltv.org/team/8840/lynn-vision
https://www.hltv.org/team/4602/tricked
https://www.hltv.org/team/12769/fisher-college
https://www.hltv.org/team/12959/shinden
https://www.hltv.org/team/8113/sharks
https://www.hltv.org/team/13499/voca
https://www.hltv.org/team/9455/imperial
https://www.hltv.org/team/12895/k27
https://www.hltv.org/team/10823/infinite
https://www.hltv.org/team/13355/nemesis
https://www.hltv.org/team/7969/nemiga
https://www.hltv.org/team/12774/flyquest
https://www.hltv.org/team/12604/johnny-speeds
https://www.hltv.org/team/8474/100-thieves
https://www.hltv.org/team/13518/acend
https://www.hltv.org/team/12609/lavked
https://www.hltv.org/team/10503/og
https://www.hltv.org/team/12087/lazer-cats
https://www.hltv.org/team/13814/inox-division
https://www.hltv.org/team/13304/lp
https://www.hltv.org/team/12510/the-huns
https://www.hltv.org/team/10621/1win
